ca_id,codigo_ca,nombre,monto_clp,fecha_publicacion,fecha_cierre,estado_ca_texto,proveedores_cotizando,descripcion,direccion_entrega,productos_solicitados,puntuacion_final,organismo_id,fecha_cierre_segundo_llamado,estado_convocatoria,puntaje_detalle,plazo_entrega
6535,2658-1711-COT25,PATENTE CARRO ARRASTRE,80000.0,2025-11-07,2025-11-15 10:27:00,Publicada,,"LO ANTERIOR SERÁ UTILIZADO EN EL CARRO DE ARRASTE DEL CUERPO DE BOMBEROS DE ANCUD, SE ADJUNTA COPIA DELINGRESO 1.002.386, FOLIO 535718 DEL 28/05/2025. ",BLANCO ENCALADA 660,"[{'codigo_producto': 93161502, 'nombre': 'Patentes municipales', 'descripcion': 'CONFECCIÓN DE UNA PLACA PATENTE PARA CARRO DE ARRASTRE ""YXA 802"", POR CAMBIO DE MODALIDAD, SEGÚN ESPECIFICACIONES ADJUNTAS EN ORDEN DE PEDIDO, Y CONSIDERAR LAS MODIFICACIONES SEÑALADAS EN DECRETO  Y CIRCULAR ADJUNTA, SE SOLICITA ADJUNTAR IMAGEN DEL PRODUCTO OFERTADO, EL NO CUMPLIMIENTO DE ÉSTO, DEJARÁ LA OFERTA FUERA DE EVALUACIÓN.', 'cantidad': 1, 'unidad_medida': 'EA'}]",5,437,2025-11-15 10:27:00,2.0,['+5: Organismo Prioritario'],10.0
6864,2133-344-COT25,COMPRA ÁGIL TD N° 3231-25 DENOMINADO COMPRA PROLIFERACION DE LINFOCITOS T Y NIVELES DE INTERLEUKINA 6.-,405124.0,2025-11-04,2025-11-12 19:00:00,Publicada,,,,,0,487,,,[],
6863,1077908-159-COT25,MAQUINA DE TATUAJE CON INSUMOS PARA EL CENTRO ONCOLOGICO DEL NORTE,1500000.0,2025-11-04,2025-11-12 18:00:00,Publicada,,,,,0,905,,,[],
6865,2133-343-COT25,COMPRA ÁGIL TD N° 3282-25 DENOMINADO COMPRA ANTICUERPOS ANTI MOG Y ANTI AQP4. -,76299.0,2025-11-04,2025-11-12 19:00:00,Publicada,,,,,0,487,,,[],
6866,2735-1803-COT25,"Insumo Medico, Malla Tubular para Ferulas ",178500.0,2025-11-04,2025-11-12 19:46:00,Publicada,,,,,0,859,,,[],
6868,2385-758-COT25,COMPRA DE TABLET,1200000.0,2025-11-04,2025-11-12 18:19:00,Publicada,,,,,0,208,,,[],
6728,608-7081-COT25,(TTV) HEMO CATETER TROMBOLISIS FARMACO MECANICA TIPO SOLENT DISTA,6000000.0,2025-11-06,2025-11-12 13:03:00,Publicada,,,,,0,653,,,[],
6729,2771-614-COT25,SOPI 732 ADQUISICIÓN DE VESTUARIO CORPORATIVO PARA FUNCIONARIOS DE LA OF. DE INTERMEDIACIÓN LABORAL,1000000.0,2025-11-06,2025-11-15 15:15:00,Publicada,,,,,0,390,,,[],
6730,612-245-COT25,Computador Mini o Tiny con Monitor para controlar Video Wall,810000.0,2025-11-06,2025-11-12 17:23:00,Publicada,,,,,5,91,,,['+5: Organismo Prioritario'],
6731,1180730-34-COT25,CONGELADOR PARA BOLSAS DE SANGRE UNIDAD DE DIALISIS PORVENIR,6500000.0,2025-11-06,2025-11-17 15:00:00,Publicada,,,,,0,1098,,,[],
6732,3485-659-COT25,COMPRA DE ALIMENTOS. SE CONSIDERA PROVEEDOR DESARROLLO LOCAL,250000.0,2025-11-06,2025-11-12 17:25:00,Publicada,,,,,0,255,,,[],
6733,5061-1038-COT25,SLP 1962 Adquisición de (1) monitor multiparámetro para endoscopia digestiva alta para servicio endoscopia del Cesfam Labranza	,610000.0,2025-11-06,2025-11-12 14:00:00,Publicada,,,,,0,253,,,[],
6734,4236-884-COT25,2.- ARTICULOS DEPORTIVOS CENTRO DIURNO ,210000.0,2025-11-06,2025-11-15 16:29:00,Publicada,,,,,0,544,,,[],
6735,3152-273-COT25,MORFINA PARA FARMACIA CESFAM ( CPU ) ,450000.0,2025-11-06,2025-11-15 10:40:00,Publicada,,,,,0,485,,,[],
6736,2462-188-COT25,LINER PROTESICO DE SILICON,500000.0,2025-11-06,2025-11-16 14:52:00,Publicada,,,,,0,63,,,[],
155,906-157-COT25,9101 MSL Compra de neumáticos para camioneta flota propia en Oficina Sector Temuco SAG Región de La Araucanía.,600000.0,2025-11-11,2025-11-12 21:30:00,Publicada,,,,,5,91,,,['+5: Organismo Prioritario'],
6306,1058085-172-COT25,LENALIDOMIDA 5MG CÁPSULA,6000000.0,2025-11-10,2025-11-12 12:45:00,Publicada,,,,,0,770,,,[],
6546,2324-1362-COT25,ADQUISICION DE ARTICULOS MEDICOS/ DIDECO - DPTO. DE DEPORTES ,1950000.0,2025-11-07,2025-11-16 00:54:00,Publicada,,"ARTICULOS MEDICOS, SEGUN LOS OLICITADO EN LOS TERMINOS TECNICOS, ADEMAS EL PROVEEDOR DEBE ADJUNTAR EL ANEXO N°1 OBLIGATORIO CON EL DETALLE DE SU OFERTA, NO ADJUNTA SU OFERTA SE DECLARARÁ INADMISIBLE.  ","CALLE EGAÑA 1151, ARENA PUERTO MONTT","[{'codigo_producto': 42172002, 'nombre': 'Equipos de primera respuesta de servicios médicos de urgencia', 'descripcion': 'BATERIA PARA AED-2100K DE GENERACION ACTUAL, SEGUN LOS OLICITADO EN LOS TERMINOS TECNICOS, ADEMAS EL PROVEEDOR DEBE ADJUNTAR EL ANEXO N°1 OBLIGATORIO CON EL DETALLE DE SU OFERTA, NO ADJUNTA SU OFERTA SE DECLARARÁ INADMISIBLE.  ', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 42172002, 'nombre': 'Equipos de primera respuesta de servicios médicos de urgencia', 'descripcion': 'PARCHE PARA DESFRIBILADOR COMPATIBLE CON AED Y TEC, SEGUN LOS OLICITADO EN LOS TERMINOS TECNICOS, ADEMAS EL PROVEEDOR DEBE ADJUNTAR EL ANEXO N°1 OBLIGATORIO CON EL DETALLE DE SU OFERTA, NO ADJUNTA SU OFERTA SE DECLARARÁ INADMISIBLE.  ', 'cantidad': 2, 'unidad_medida': 'EA'}]",10,517,2025-11-16 00:54:00,2.0,"['+5: Organismo Prioritario', ""+5: 'dideco' en Título""]",
6852,2731-1147-COT25,SC N°05-464_DIDECO_DPTO DE PROTECCIÓN SOCIAL_AYUDA TÉCNICAS,2500000.0,2025-11-04,2025-11-12 13:43:00,Publicada,,,,,5,56,,,"[""+5: 'dideco' en Título""]",
6854,3836-488-COT25,PRODESAL / VISITA GUIADA PRODUCCIÓN HIDROPÓNICO DE HORTALIZAS ,270000.0,2025-11-04,2025-11-12 15:36:00,Publicada,,,,,0,747,,,[],
6855,1058078-1149-COT25,KIT DE TROCAR DE LAPAROSCOPIA XL ,3000000.0,2025-11-04,2025-11-12 18:53:00,Publicada,,,,,0,545,,,[],
2569,3833-899-COT25,MATERIALES DE CONSTRUCCION-DEPTO. SOCIAL,600000.0,2025-11-11,2025-11-13 17:00:00,Cerrada,,"ADQUISICION DE MATERIALES DE CONSTRUCCION SOLCITADOS COMO AYUDA SOCIAL, CASO SR. R.V.R. REQ.31486.
ADJUNTAR COTIZACION FORMAL (LA NO PRESENTACION DE LA DOCUMENTACION PUEDE SER CAUSAL DE RECHAZO DE LA OFERTA)
",CARLOS CONDELL 1480,"[{'codigo_producto': 30131501, 'nombre': 'Bloques de cemento', 'descripcion': 'PILAR ACMA ACERO 15 X 15 CM X 8MM X 3.4 MTS', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 30103605, 'nombre': 'Tablas de madera', 'descripcion': 'OREGON 1 X 6 X 3.20 MTS', 'cantidad': 10, 'unidad_medida': 'EA'}, {'codigo_producto': 31161503, 'nombre': 'Clavo-tornillo', 'descripcion': 'KILO DE CLAVO DE 4""', 'cantidad': 1, 'unidad_medida': 'KGM'}, {'codigo_producto': 31161503, 'nombre': 'Clavo-tornillo', 'descripcion': 'GALON DE CARBONILEUM', 'cantidad': 1, 'unidad_medida': 'A76'}, {'codigo_producto': 30103605, 'nombre': 'Tablas de madera', 'descripcion': 'PILAR ORERON 6 X 6 X 3.20 MT', 'cantidad': 6, 'unidad_medida': 'EA'}, {'codigo_producto': 30131501, 'nombre': 'Bloques de cemento', 'descripcion': 'BOLSAS DE CEMENTO DE 25KG', 'cantidad': 20, 'unidad_medida': 'EA'}, {'codigo_producto': 30103605, 'nombre': 'Tablas de madera', 'descripcion': 'PINO BRUTO 1 X 8 X 3.20 MTS', 'cantidad': 10, 'unidad_medida': 'EA'}, {'codigo_producto': 30103605, 'nombre': 'Tablas de madera', 'descripcion': 'CAJA TIRAFONDOS 5/16X4"" (DE 100 UNIDADES)', 'cantidad': 1, 'unidad_medida': 'BX'}, {'codigo_producto': 31161503, 'nombre': 'Clavo-tornillo', 'descripcion': 'KILOS DE CLAVOS DE 3""', 'cantidad': 2, 'unidad_medida': 'KGM'}, {'codigo_producto': 30103605, 'nombre': 'Tablas de madera', 'descripcion': 'PINO BRUTO 3 X 4 X 3.20 MTS', 'cantidad': 4, 'unidad_medida': 'EA'}]",15,313,2025-11-15 17:39:00,1.0,"['+5: Organismo Prioritario', ""+5: 'materiales de construccion' en Título"", ""+5: 'materiales de construccion' en Descripción""]",3.0
6829,3370-67-COT25,ELEMENTOS PARA MANTENIMIENTO DE CASINO,240000.0,2025-11-05,2025-11-16 18:34:00,Publicada,,,,,0,93,,,[],
6809,2324-1347-COT25, INSUMOS COMPUTACIONALES – IMPREMENTACION PROGRAMA / DIDECO – SUBDIRECCION PROTECCION SOCIAL,300000.0,2025-11-05,2025-11-13 11:42:00,Desierta,,"INSUMOS COMPUTACIONALES – IMPREMENTACION PROGRAMA / DIDECO – SUBDIRECCION PROTECCION SOCIAL 

CONTACTO: JEANNETTE AGUILAR 
CORREO: JEANNETTE.AGUILAR@PUERTOMONTT.CL 
FONO: 652237100 


EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE"," DEBER CUMPLIDO ESQUINA BUENA VECINDAD , Puerto Montt, Región de los Lagos","[{'codigo_producto': 44103103, 'nombre': 'Tóner', 'descripcion': 'TONER TINTA AZUL SEGÚN TTR ADJUNTO, EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 44103103, 'nombre': 'Tóner', 'descripcion': 'TONER TINTA AMARILLA, SEGÚN TTR ADJUNTO ,EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 44103103, 'nombre': 'Tóner', 'descripcion': 'TONER TINTA ROJA, SEGÚN TTR ADJUNTO ,EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 44103103, 'nombre': 'Tóner', 'descripcion': 'TONER TINTA NEGRA, SEGÚN TTR ADJUNTO ,EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 43212110, 'nombre': 'Impresoras multifunción o multifuncionales', 'descripcion': 'IMPRESORA HP LASER, SEGÚN TTR ADJUNTO ,EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 3, 'unidad_medida': 'EA'}]",15,517,2025-11-13 11:42:00,2.0,"['+5: Organismo Prioritario', ""+5: 'dideco' en Título"", ""+5: 'dideco' en Descripción""]",3.0
79,2430-232-COT25,"ADQUISICIÓN DE SERVILLETAS, TOALLAS DE PAPEL, DESODORANTE AMBIENTAL Y REPUESTO",200000.0,2025-11-11,2025-11-17 18:00:00,Publicada,,,,,0,2,,,[],
14,1549-5037-COT25,889-0029 COPA CEMENTADA ECOFIT 2M TALLA 38/44MM // 889-0030	CABEZA 3M IMPLACROSS E 22/38MM // 889-0013	CEMENTO OSEO CON DOBLE ANTIBIOTICO VANCOGENX - 40GR VANCO + GENTA,5800000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,14,,,[],
16,1666-235-COT25,Placas y lápiz electrobisturí,60000.0,2025-11-11,2025-11-12 22:30:00,Publicada,,,,,0,15,,,[],
17,4373-92-COT25, ADQUISICIÓN DE MATERIALES DE OFICINA PARA CONVENIO OPD3 EN COLAVORACIÓN CON LA DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ISLA DE PASCUA,1030000.0,2025-11-11,2025-11-14 17:00:00,Publicada,,,,,0,16,,,[],
18,1230626-123-COT25,ADQUISICION DE EQUIPAMIENTO PROGRAMA EMPRENDE MUJER 2025,5500000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,17,,,[],
19,2776-1210-COT25,"S.P. N°171385, DAO.COMPRA DE ELEMNTOS DE PROTECCION PERSONAL PARA EL ADECUADO DESEMPEÑO DE LOS FUNCIONARIOS DE LA DIRECCION DE ASEO Y ORNATO, SEGÚN LO ESTABLECIDO EN LOS TERMINOS DE REQUERIMIENTO ADJU",2000000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,0,1,,,[],
20,2859-1566-COT25,Adquisición de libros,360000.0,2025-11-11,2025-11-18 20:00:00,Publicada,,,,,0,4,,,[],
6754,2705-1749-COT25,ADQUISICIÓN DE INSUMOS DE LABORATORIO,1906000.0,2025-11-06,2025-11-13 12:36:00,Publicada,,,,,0,108,,,[],
21,4047-128-COT25,ADQUISISCIÓN DE MATERIALES DE OFICINA PARA EL COLEGIO LORENZO BAEZA VEGA ,916000.0,2025-11-11,2025-11-12 22:15:00,Publicada,,,,,0,18,,,[],
90,1057417-4177-COT25,jpg sub. 29 SA 378.527 televisor LED 32 pulgadas ,562350.0,2025-11-11,2025-11-12 21:35:00,Publicada,,,,,0,9,,,[],
1701,3916-586-COT25,FOLLETERIA SENDA,260000.0,2025-11-11,2025-11-14 11:00:00,Publicada,,,,,0,606,,,[],
6856,5215-997-COT25,IMPLEMENTOS DEPORTIVOS,1059900.0,2025-11-04,2025-11-12 21:39:00,Publicada,,,,,0,254,,,[],
119,2013-2174-COT25," cóctel para 100 personas, para el día 20 de noviembre de 2025",1000000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,12,,,[],
6834,1590-229-COT25,SERVICIO DE IMPRESIÓN DE LOGOS JUNTO CON LA ADQUISICIÓN DE UN TOLDO PLEGABLE Y MANTEL SPANDEX - E1O2RT9,650000.0,2025-11-04,2025-11-13 06:57:00,Publicada,,,,,0,33,,,[],
6835,1577-305-COT25,Servicios de transporte público de pasajeros Provincia de Llanquihue para proceso de elección a realizarse el día 16 de noviembre de 2025. Delegación Presidencial Regional de Los Lagos.,202000.0,2025-11-04,2025-11-18 14:27:00,Publicada,,,,,0,861,,,[],
6836,5956-246-COT25,SERVICIO DE ALIMENTACIÓN CENA CONSEJO ASESOR - DEPTO. EDUC. FÍSICA,315000.0,2025-11-04,2025-11-13 12:05:00,Publicada,,,,,0,4,,,[],
6837,2710-1128-COT25,"SILLA DENTAL PARA RAYOS X, SOLICITUD 2108/2025, DIRECCION CESFAM MARCOS MACUADA O.",610588.0,2025-11-04,2025-11-13 11:30:00,Publicada,,,,,0,245,,,[],
6838,1057510-1920-COT25,INSUMOS LABORATORIO SEPTIEMBRE 2025,100000.0,2025-11-04,2025-11-12 13:44:00,Publicada,,,,,0,302,,,[],
6839,1549-4944-COT25, 237-9910 SISTEMA DE MODELO DE CIERRE POR PLANOS CON SOTURAS ANTIBACTERIALES MAS DERMABOND PRINEO,5800000.0,2025-11-04,2025-11-13 08:55:00,Publicada,,,,,0,14,,,[],
6850,3000-1850-COT25,Uniformes Clinicos - Programa Red Local,150000.0,2025-11-04,2025-11-12 17:19:00,Publicada,,,,,0,419,,,[],
6851,2102-648-COT25," Ecotomografías abdominales, Hospital Santa Isabel de Lebu.",1848000.0,2025-11-04,2025-11-15 06:57:00,Publicada,,,,,0,166,,,[],
507,1741-743-COT25,MATERIALES DE CONSTRUCCION - SOCIAL N° 359,700000.0,2025-11-11,2025-11-12 20:30:00,Publicada,,"COTIZAR EL 100% DE LO SOLICITADO				
TERMINOS DE DESEMPATE				
1,- PRECIO OFERTADO (MENOR PRECIO),				
2,- PLAZO OFERTADO (MENOR PLAZO),				
3,- QUIEN HAYA OFERTADO PRIMERO EN EL PORTAL",PREVIA COORDINACIÓN,"[{'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'CLAVOS CORRIENTE 2 1/2"", BOLSA 100 UNID', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'TABLAS PINO BRUTO DE 4X1""', 'cantidad': 30, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'PALO PINO BRUTO DE 2X2""', 'cantidad': 30, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'PLANCHAS OSB 8 MM', 'cantidad': 16, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'GALÓN DE 1/4 TAPAGOTERA', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'PLANCHAS YESO CARTÓN DE 8 MM', 'cantidad': 14, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'CLAVO DE PARA ZINC CON GOMA Y CABEZA HEXAGONAL 2 1/2"", BOLSA 100 UNID', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'TINETA DE ESMALTE AL AGUA SINTÉTICO BLANCO', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'PLIEGO DE LIJA PARA MADERA DE 120', 'cantidad': 10, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'ROLLO PAPEL FIELTRO ASFÁLTICO DE 40 MT2 DE 10/40', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'CINTA MICROPERFORADORA 5 CM X 75 M', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'BROCHA DE 3""', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'CORNISA DE PLUMAVIT 30X35 DE 3 MM', 'cantidad': 13, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'PLANCHAS DE ZINC ACANALADAS 3 MT ***(NO SE EVALUARAN LAS EMPRESAS OFERENTES QUE NO ADJUNTEN LAS COTIZACIONES CON EL DETALLE DE LOS PRODUCTOS. SE APLICARÁN MULTAS DEL 1% + IVA DEL TOTAL DE LA COMPRA POR DÍA DE ATRASO EN LA ENTREGA CONSIDERANDO EL ÚLTIMO DÍA DE DESPACHO COMO LA RECEPCIÓN CONFORME)', 'cantidad': 16, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'RODILLO CHIPORRO 18 CM', 'cantidad': 2, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'ADHESIVO DE MONTAJE (PEGAMENTO DE CORNISA) 350 GRS', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'CLAVOS CORRIENTES 3"", BOLSA 100 UNID.', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'TORNILLOS PARA YESO CARTÓN DE 1 1/4 X 6 MM , 100 UNID', 'cantidad': 3, 'unidad_medida': 'EA'}, {'codigo_producto': 30102212, 'nombre': 'Plancha de cinc', 'descripcion': 'GALÓN DE PASTA MURO F15 LISA INTERIOR', 'cantidad': 1, 'unidad_medida': 'EA'}]",5,252,2025-11-13 20:36:00,1.0,"[""+5: 'materiales de construccion' en Título""]",3.0
120,2033-247-COT25,COFEE REUNIÓN RED COSTA 2,113000.0,2025-11-11,2025-11-17 14:00:00,Publicada,,,,,0,73,,,[],
122,2793-1261-COT25,ALIMENTOS ACADEMIA ARTISTICA,500000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,39,,,[],
6859,608-7018-COT25,"(DGC) FILTROS, PUNTAS Y TUBO, INSUMOS LABORATORIO BANCO DE SANGRE",6400000.0,2025-11-04,2025-11-12 16:48:00,Publicada,,,,,0,653,,,[],
280,1057499-285-COT25,Chaleco Geólogo ,50000.0,2025-11-11,2025-11-17 14:00:00,Publicada,,,,,0,148,,,[],
281,512684-101-COT25,ADQUISICION DE VIVERES,300000.0,2025-11-11,2025-11-14 14:00:00,Publicada,,,,,0,149,,,[],
282,4562-344-COT25,MATERIALES PARA PROGRAMA RED LOCAL DE APOYOS Y CUIDADOS,800000.0,2025-11-11,2025-11-12 20:50:00,Publicada,,,,,0,125,,,[],
283,5865-125-COT25,"COMPRA DE JUEGOS DIDACTICOS, PROGRAMA HPV III ",900000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,96,,,[],
284,2281-2331-COT25,EQUIPAMIENTO COCINA PAI-PR CASA ALMA,500000.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,5,150,,,['+5: Organismo Prioritario'],
285,799595-145-COT25,LA COMPRA DE ELEMENTOS DE HIGIENE PARA LA SUBSECRETARIA DEL DEPORTE EN LA REGION DE COQUIMBO,600000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,69,,,[],
307,1036-59-COT25,SERVICIO DE HABILITACIÓN DE OFICINA DEBOC Y TABIQUERIA DE BODEGA ,6954000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,5,40,,,['+5: Organismo Prioritario'],
308,2672-45-COT25,Adquisición Artículos Menajes,425000.0,2025-11-11,2025-11-13 13:10:00,Publicada,,,,,0,160,,,[],
309,619133-2010-COT25,POLIPROPILENO MONOF 3/0 C/AG HR26 PREMILENE,1200000.0,2025-11-11,2025-11-12 20:52:00,Publicada,,,,,0,161,,,[],
310,2422-1547-COT25,"f solicitud  944545.  ?Se incluye un archivo detallado donde se especifica claramente todo el material requerido, completando la información ",950000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,162,,,[],
311,1057299-1056-COT25,COMPRA DE MATERIALES PARA  EL LICEO ARTURO ALESSANDRI PALMA ORD..215,1000000.0,2025-11-11,2025-11-12 20:50:00,Publicada,,,,,0,163,,,[],
3675,2087-55-COT25,SEGURO SUZUKI,1000000.0,2025-11-11,2025-11-14 12:30:00,Publicada,,,,,0,880,,,[],
5099,2324-1371-COT25,AQUISICION SALES NUTRITIVAS PARA HIDROPONIA JUNTO CON REGULADORES DE PH PARA SUMINISTRAR DE MATERIALES A USUARIOS DE TALLERES HIDROPONIA DEL PROGRAMA PRODESAL / DIDECO - SUBDEL,400000.0,2025-11-11,2025-11-13 11:00:00,Publicada,,"AQUISICION SALES NUTRITIVAS PARA HIDROPONIA JUNTO CON REGULADORES DE PH PARA SUMINISTRAR DE MATERIALES A USUARIOS DE TALLERES HIDROPONIA DEL PROGRAMA PRODESAL / DIDECO - SUBDEL 
CONTACTO: GLORIA OJEDA CORREO: GLORIA.OJEDA@PUERTOMONTT.CL FONO: 652261316 EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE

","CALLE EL TENIENTE N 65, BODEGA N 2, PPUERTO MONTT , Puerto Montt, Región de los Lagos","[{'codigo_producto': 70141502, 'nombre': 'Producción hidropónica', 'descripcion': 'PACK SLES HIDROPONICAS A+B , SEGUN TTR ADJUNTO, EL ANEXO N°1, DEBE SER RELLENADO Y ADJUNTADO A LA PROPUESTA, SI NO SE ADJUNTA, SU OFERTA NO SERÁ EVALUADA POR FALTA DE ANTECEDENTES Y QUEDARÁ INADMISIBLE', 'cantidad': 25, 'unidad_medida': 'EA'}]",15,517,2025-11-17 11:00:00,2.0,"['+5: Organismo Prioritario', ""+5: 'dideco' en Título"", ""+5: 'dideco' en Descripción""]",1.0
1512,2585-1643-COT25,"ORD N°3920, ADQ. VARIOS, PROG. NOCHE DIGNA COMP.2, DIDECO, IMA, CRC",614000.0,2025-11-11,2025-11-13 11:30:00,Cerrada,,"ADQ. PRODUCTOS VARIOS, Al cotizar agregar los datos de contacto, tales como: nombre, teléfono y correo electrónico. En el caso de agregar cargos incluirlos en valor de los productos. Evaluación de las ofertas, DEBE CUMPLIR CON: totalidad del requerimiento, presupuesto disponible, especificaciones técnicas, pertenecer al giro, rubro y activad económica a objeto del requerimiento y plazo fechas del servicio.",RENATO ROCCA 1585,"[{'codigo_producto': 43191501, 'nombre': 'Teléfonos celulares', 'descripcion': 'CELULAR XIAOMIREDMI NOTE 14 256GB\nCÁMARA PRINCIPAL: SOBRE 40MP\nCÁMARA FRONTAL: 20MP\nTAMAÑO DE LA PANTALLA: 6.6 PULGADAS\nMEMORIA INTERNA: 256GB\nMEMORIA INTERNA: 256GB\nNÚCLEOS DEL PROCESADOR: OCTA CORE\nSISTEMA OPERATIVO ANDROID\nCARACT. DE LA PANTALLA AMOLED\nTASA DE REFRESCI 120HZ\nCHIPSET HELIO G99\nPROCESADOR MEDIATEK HELIO\nO EQUIVALENTE.', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 30191501, 'nombre': 'Escaleras', 'descripcion': 'ESCALERA MULTIPROPÓSITO ALTO 225CM 8 PELDAÑOS WRK\nWORK ALTO:225 CM O EQUIVALENTE', 'cantidad': 1, 'unidad_medida': 'EA'}, {'codigo_producto': 47121602, 'nombre': 'Aspiradoras', 'descripcion': 'ASPIRADORA DE ARRASTRE TH-1640\nALTURA 30CM\nANCHO 29CM\nPROFUNDIDAD 44CM\nMATERIAL PLÁSTICO\nPOTENCIA 1600W\nTIPO DE BOLSA GENERO\nO EQUIVALENTE.', 'cantidad': 1, 'unidad_medida': 'EA'}]",5,179,2025-11-15 04:12:00,1.0,"[""+5: 'dideco' en Título""]",7.0
